OrderID,CustomerID,DeliveryAddress,Latitude,Longitude,OrderTimestamp,OrderStatus,DriverID,RestaurantID,LocationID,DistanceKM,DeliveryHours,Timetakentodeliver,DeliveryTime
845,349,"Unit 0648 Box 7152
DPO AA 59296",40.706073,-73.987078,02/09/2023 07:14,Pending,28,4,13,1.764870619,0.058829021,,
846,321,"8880 Alan Camp
Ryanland, ID 77589",40.73546,-73.989584,12/09/2023 17:30,Delivered,50,4,11,2.873252401,0.09577508,36:05.8,12/09/2023 17:36
847,158,"87520 Williams Club
Kyleberg, MO 60171",40.742151,-73.9817,23/08/2023 07:18,Delivered,19,16,62,3.852004981,0.128400166,26:25.2,23/08/2023 07:26
848,139,"098 Jack Cove
Curtisview, NJ 87746",40.76282,-73.999444,31/08/2023 19:19,Pending,4,5,4,5.582198861,0.186073295,,
849,420,"367 Jennifer Islands
Thomaschester, IN 00822",40.722232,-73.998656,08/09/2023 01:16,Delivered,29,9,9,1.217419311,0.040580644,19:09.1,08/09/2023 01:19
850,466,"4116 Daniel Club Suite 750
North Alexandramouth, RI 94563",40.745973,-73.982545,09/09/2023 07:50,Delivered,30,17,58,4.18289585,0.139429862,58:50.9,09/09/2023 07:58
851,373,"788 Russell Circle Apt. 244
Lake Brookemouth, WI 54935",40.775424,-73.990184,31/08/2023 22:04,Delivered,17,1,48,7.081462601,0.236048753,19:08.8,31/08/2023 22:19
852,451,"1202 Holland Ports
Elizabethmouth, MN 92790",40.725199,-74.001553,05/09/2023 09:23,Delivered,1,14,61,1.427235842,0.047574528,26:44.3,05/09/2023 09:26
853,201,"PSC 3802, Box 2818
APO AA 77458",40.706686,-74.001518,05/09/2023 09:51,Pending,48,7,51,0.777443675,0.025914789,,
854,466,"148 Gregory Islands Suite 465
West Deniseside, GU 83541",40.699463,-73.999425,10/09/2023 03:25,Pending,6,15,86,1.581848302,0.052728277,,
855,35,"886 Baker Island
South Christopherburgh, TN 10661",40.701563,-73.991421,17/08/2023 20:59,Delivered,28,10,50,1.753567527,0.058452251,02:59.4,17/08/2023 21:02
856,389,"99634 John Court
Peterville, DC 50577",40.703728,-73.988535,25/08/2023 16:57,Pending,5,8,57,1.78693579,0.059564526,,
857,127,"392 Jason Club
Hansonberg, LA 67255",40.732802,-73.98967,10/09/2023 11:12,Delivered,48,3,58,2.614800483,0.087160016,17:15.8,10/09/2023 11:17
858,154,"238 Connor Spring
Martinside, MI 34174",40.710531,-73.980449,23/08/2023 07:55,Pending,6,4,95,2.173731864,0.072457729,,
859,245,"13635 Donna Ville
Kimhaven, OH 11022",40.702863,-73.988388,05/09/2023 05:24,Delivered,18,12,62,1.852770254,0.061759008,28:10.3,05/09/2023 05:28
860,419,"42477 Jeanette Mills
Jeanfort, RI 42273",40.797184,-73.984163,31/08/2023 02:38,Pending,34,18,34,9.550492314,0.318349744,,
861,98,"2968 Karen Expressway
Port Karimouth, ID 42783",40.722129,-73.998314,16/08/2023 17:12,Pending,8,1,13,1.22269281,0.040756427,,
862,242,"78518 Stevens Mission Suite 689
West Dianefort, SD 18506",40.719283,-73.985477,02/09/2023 20:19,Pending,3,10,31,1.877600152,0.062586672,,
863,191,"286 Patricia Plaza Apt. 141
Lake Angela, AK 14465",40.72464,-74.002154,01/09/2023 02:15,Pending,40,18,30,1.354375083,0.045145836,,
864,187,"PSC 3428, Box 2484
APO AA 41648",40.771075,-73.993639,04/09/2023 09:04,Delivered,3,18,78,6.555053623,0.218501787,17:48.6,04/09/2023 09:17
865,249,"2648 Charles Groves
Ramirezfort, IN 62018",40.790744,-73.98469,16/08/2023 03:34,Pending,9,10,32,8.840717613,0.294690587,,
866,410,"8695 Kaiser Unions Suite 095
Millerbury, KY 76039",40.703056,-73.980115,03/09/2023 10:19,Pending,27,12,36,2.440423638,0.081347455,,
867,483,"29232 Moore Brook Suite 294
Christensenshire, OR 37290",40.76694,-73.990489,27/08/2023 18:13,Pending,25,15,97,6.153279484,0.205109316,,
868,169,"941 Mark Islands
Port Andreashire, UT 37611",40.723067,-73.999611,06/09/2023 09:02,Pending,19,6,67,1.26147434,0.042049145,,
869,372,"2930 Kenneth Parkways Apt. 716
Jamesville, MN 47992",40.732374,-73.993231,16/08/2023 10:25,Delivered,23,11,7,2.426655303,0.08088851,30:47.2,16/08/2023 10:30
870,438,"7305 Wallace Turnpike
Port Angela, CO 12912",40.747187,-73.992731,25/08/2023 06:20,Delivered,38,11,10,3.979753338,0.132658445,28:49.6,25/08/2023 06:28
871,322,"4837 Wood Vista
Laneshire, ID 39883",40.763104,-73.990588,24/08/2023 13:01,Delivered,41,13,68,5.735883655,0.191196122,12:48.3,24/08/2023 13:12
872,227,"326 Willis Fall Apt. 622
Foxtown, NM 07657",40.778076,-74.001148,05/09/2023 17:11,Delivered,39,2,96,7.260407792,0.242013593,25:42.2,05/09/2023 17:25
873,158,"Unit 4741 Box 2794
DPO AP 19828",40.781865,-73.984413,20/08/2023 14:42,Pending,14,15,29,7.883313657,0.262777122,,
874,81,"3394 Sara Estates Suite 533
Clarkville, GU 69640",40.772377,-73.985179,07/09/2023 22:58,Pending,19,2,9,6.845695603,0.228189853,,
875,335,"4696 Navarro Drive
Williamshire, MI 65219",40.717138,-73.985745,16/08/2023 10:33,Pending,25,13,10,1.777981991,0.059266066,,
876,497,"4351 Derrick Tunnel
East Joshua, IA 04532",40.77098,-73.986084,04/09/2023 15:38,Pending,25,16,40,6.676220811,0.222540694,,
877,327,"PSC 9698, Box 5403
APO AP 58234",40.734281,-73.990782,26/08/2023 14:34,Pending,2,8,21,2.709858256,0.090328609,,
878,169,"992 Hammond Forest Suite 819
Crossville, MI 28004",40.715159,-73.984393,23/08/2023 22:05,Delivered,42,3,33,1.844442628,0.061481421,09:03.3,23/08/2023 22:09
879,471,"03482 Elizabeth Cove
North Andrewfort, NV 91126",40.745294,-73.986668,30/08/2023 23:37,Delivered,22,14,68,3.960785526,0.132026184,44:56.3,30/08/2023 23:44
880,198,"784 Mueller Glens
New Jameshaven, MP 58386",40.790761,-73.993974,25/08/2023 02:42,Pending,4,12,97,8.716865232,0.290562174,,
881,41,"3988 Daniel Views Suite 872
Marissamouth, KS 01233",40.720565,-73.991062,20/08/2023 05:08,Pending,33,10,71,1.528606663,0.050953555,,
882,68,"056 Lisa Underpass
East Stephen, HI 65693",40.712897,-74.000469,31/08/2023 07:48,Pending,33,7,93,0.467489559,0.015582985,,
883,243,"47372 Maldonado Throughway Suite 538
Kellychester, NY 63992",40.75197,-73.990899,23/08/2023 22:44,Pending,48,9,74,4.532974948,0.151099165,,
884,437,"29478 Campbell Brook
Johnborough, MD 29135",40.736973,-73.981867,09/09/2023 01:33,Delivered,5,8,70,3.370876262,0.112362542,40:16.5,09/09/2023 01:40
885,104,"373 Brandy Green
West Lori, CO 18058",40.71131,-73.995146,20/08/2023 10:15,Delivered,27,2,41,0.931971581,0.031065719,17:33.8,20/08/2023 10:17
886,369,"2689 David Harbors
Perkinsfurt, NY 93491",40.779363,-73.988858,11/09/2023 18:08,Delivered,7,1,43,7.532201838,0.251073395,23:25.9,11/09/2023 18:23
887,341,"8943 Jimmy Port Apt. 774
New Angelberg, KY 14301",40.741229,-73.999707,21/08/2023 00:24,Delivered,34,1,10,3.201453062,0.106715102,30:29.2,21/08/2023 00:30
888,188,"9489 Garcia Meadows Suite 217
Smithmouth, GU 30756",40.720081,-73.992857,02/09/2023 03:27,Pending,9,14,88,1.373675554,0.045789185,,
889,328,"86352 Scott Pine Apt. 466
Smallfurt, AL 20910",40.762717,-73.98958,31/08/2023 22:52,Pending,3,5,78,5.714105692,0.19047019,,
890,280,"089 Leslie Orchard
Lisaview, MT 85937",40.770423,-73.991195,13/09/2023 15:16,Pending,10,8,80,6.520009348,0.217333645,,
891,12,"488 Mary Glen
South Ronaldhaven, MH 01193",40.707154,-73.995269,24/08/2023 02:02,Pending,12,17,59,1.102447113,0.036748237,,
892,76,"9235 Brown Place Apt. 322
Martinport, OH 48255",40.757821,-73.988,17/08/2023 05:29,Pending,31,2,88,5.225621858,0.174187395,,
893,277,"6773 Thomas Port Apt. 086
Hallfort, FM 08038",40.775115,-73.986233,18/08/2023 00:47,Pending,31,7,85,7.118561403,0.23728538,,
894,166,"3077 Barron Tunnel
Port Kimberlybury, DE 33518",40.75056,-73.995565,03/09/2023 02:20,Pending,23,10,21,4.284853516,0.142828451,,
895,428,"2786 Cody Fields Apt. 002
North Kevin, NY 69392",40.727289,-73.987129,16/08/2023 04:09,Pending,31,13,70,2.265166234,0.075505541,,
896,313,"41539 White Passage
North Thomasfurt, AR 25317",40.792601,-73.998823,01/09/2023 01:29,Pending,24,9,38,8.882533718,0.296084457,,
897,368,"74380 Newman Bypass Suite 083
New Katrinaside, AS 06690",40.784155,-74.000904,01/09/2023 12:43,Delivered,44,17,1,7.935584088,0.26451947,59:13.3,01/09/2023 12:59
898,138,"8128 Wright Freeway
Gibsonhaven, AL 71428",40.738903,-73.983274,31/08/2023 09:12,Delivered,5,18,36,3.476881712,0.115896057,19:35.2,31/08/2023 09:19
899,21,"USCGC Wilson
FPO AA 07173",40.720461,-73.987921,12/09/2023 04:28,Pending,17,5,14,1.748499316,0.058283311,,
900,418,"51142 Barker Harbor
Adamchester, CO 75709",40.769576,-73.991497,09/09/2023 12:07,Delivered,48,11,23,6.422809714,0.214093657,20:42.7,09/09/2023 12:20
901,466,"4666 Coleman Cove
Lisafurt, WA 87794",40.78285,-73.986205,27/08/2023 18:25,Pending,5,14,31,7.956599774,0.265219992,,
902,173,"Unit 8827 Box 3220
DPO AA 66500",40.719142,-73.996012,28/08/2023 13:44,Delivered,20,6,53,1.099194435,0.036639814,46:23.9,28/08/2023 13:46
903,321,"243 Robert Islands Suite 621
South Jeremyside, CT 16035",40.700314,-73.986395,12/09/2023 14:32,Pending,41,20,6,2.160412768,0.072013759,,
904,355,"99257 Wilson Inlet
Millertown, GA 13008",40.727082,-73.986304,01/09/2023 12:45,Pending,36,2,15,2.298842646,0.076628088,,
905,45,"72308 James Manors
Stevensside, RI 35633",40.747685,-73.989636,26/08/2023 05:57,Pending,30,2,17,4.113192711,0.137106424,,
906,195,"5837 Jones Mews Suite 814
Perezbury, NE 67440",40.761802,-74.001666,11/09/2023 01:57,Pending,6,9,73,5.45391529,0.181797176,,
907,290,"Unit 2409 Box 4244
DPO AP 58213",40.769701,-73.997042,05/09/2023 00:11,Delivered,44,7,15,6.363932401,0.21213108,23:50.7,05/09/2023 00:23
908,166,"59951 John Knoll Apt. 904
South Bruce, NM 95571",40.733571,-73.996834,07/09/2023 12:43,Delivered,19,6,4,2.433115691,0.081103856,48:36.0,07/09/2023 12:48
909,491,"387 Kathy Falls
Kleinfurt, RI 21841",40.710647,-73.980108,08/09/2023 17:31,Delivered,33,15,96,2.200916467,0.073363882,35:31.1,08/09/2023 17:35
910,355,"735 Johnson Village
Lake Steven, NM 72486",40.753507,-73.993074,27/08/2023 16:05,Pending,4,14,19,4.650465671,0.155015522,,
911,338,"9530 Webb Mountain
North Rebeccaport, OH 98711",40.782455,-73.996256,22/08/2023 20:47,Pending,5,12,22,7.7787727,0.259292423,,
912,132,"04363 Craig Plains
Troyshire, KY 06910",40.750881,-73.998513,28/08/2023 01:32,Pending,9,10,79,4.275880867,0.142529362,,
913,420,"593 Moreno Heights
Lake Heather, GA 93805",40.701824,-73.983309,16/08/2023 19:02,Pending,18,1,50,2.272127004,0.075737567,,
914,12,"92795 Steven Forges
East Amanda, AK 43875",40.764815,-73.992939,14/09/2023 03:13,Pending,5,10,43,5.880616317,0.196020544,,
915,400,"672 Downs Cape Suite 316
Chelseaton, DE 25421",40.708338,-74.001586,16/08/2023 03:03,Pending,14,4,4,0.620194532,0.020673151,,
916,430,"56575 Rivera Rue Apt. 059
East Sallyport, NJ 70123",40.720273,-73.980727,23/08/2023 00:25,Pending,45,15,11,2.291014221,0.076367141,,
917,398,"260 Justin Canyon
New Ashley, AL 81144",40.75566,-73.984119,11/09/2023 04:21,Pending,4,13,9,5.105846582,0.170194886,,
918,267,"538 Moon Forest
Atkinsonhaven, CT 34747",40.761231,-73.987934,28/08/2023 04:44,Delivered,44,14,72,5.590510594,0.186350353,55:55.9,28/08/2023 04:55
919,302,"75173 Bauer Radial Suite 815
Reedtown, TN 16750",40.698303,-73.984593,20/08/2023 16:25,Pending,27,20,16,2.42165537,0.080721846,,
920,431,"9732 Cox Neck
Evansfort, CT 59601",40.70884,-73.987307,06/09/2023 01:32,Pending,19,8,49,1.639662903,0.05465543,,
921,302,"97357 Peterson Track Suite 094
Charleshaven, MO 43255",40.785497,-73.988026,20/08/2023 11:09,Pending,39,18,1,8.214406491,0.27381355,,
922,138,"609 Timothy Cliff
South Michelle, CO 82772",40.752225,-73.997481,16/08/2023 22:48,Pending,7,2,56,4.436846627,0.147894888,,
923,184,"5782 Ryan Mountain Apt. 705
West Rebeccamouth, WA 80532",40.710847,-73.980382,22/08/2023 15:27,Pending,26,9,72,2.17557238,0.072519079,,
924,12,"04249 Randall Pines
New Marilynburgh, ID 52265",40.757624,-73.981345,21/08/2023 17:01,Pending,41,1,12,5.395773048,0.179859102,,
925,37,"578 Dunlap Keys
North Robertmouth, NJ 09997",40.719921,-73.996452,06/09/2023 22:37,Pending,39,11,90,1.129682561,0.037656085,,
926,234,"7024 Veronica Walk Suite 639
Kentland, OK 74386",40.786787,-73.991183,03/09/2023 10:21,Pending,40,17,83,8.31093123,0.277031041,,
927,239,"610 Jacqueline Loop
Andresville, AK 79659",40.708528,-73.984326,04/09/2023 00:11,Pending,36,17,31,1.891939472,0.063064649,,
928,4,"496 Nelson Spurs Suite 601
Port Tara, TN 14272",40.729982,-73.997839,06/09/2023 21:02,Pending,47,2,19,2.028798928,0.067626631,,
929,226,"45396 Curtis Stream
Brennanton, AK 07103",40.769566,-74.002242,29/08/2023 19:49,Delivered,3,11,95,6.3117886,0.210392953,02:16.4,29/08/2023 20:02
930,180,"Unit 1401 Box 6425
DPO AA 97131",40.724548,-73.996886,03/09/2023 12:48,Pending,14,2,23,1.514914427,0.050497148,,
931,245,"46705 Brian Lodge
Wheelerburgh, VI 60298",40.787089,-73.989048,13/09/2023 16:53,Pending,4,18,33,8.373024718,0.279100824,,
932,398,"922 Fischer Crescent
Sextonland, MP 29504",40.700361,-73.997059,17/08/2023 14:56,Pending,25,12,91,1.574474289,0.052482476,,
933,220,"8396 Dustin Greens Suite 821
Port Kennethmouth, MS 66949",40.744774,-73.99338,04/09/2023 16:32,Pending,27,10,32,3.707274466,0.123575816,,
934,41,"460 Michelle Heights Apt. 974
Geoffreystad, WA 97181",40.741175,-73.989155,13/09/2023 02:36,Delivered,18,2,59,3.457457842,0.115248595,42:55.9,13/09/2023 02:42
935,286,"4686 Joseph Pines
West Christopher, MT 98062",40.772242,-73.997537,18/08/2023 04:02,Delivered,37,12,16,6.639559732,0.221318658,16:12.7,18/08/2023 04:16
936,14,"64576 Smith Fields Suite 227
South Kerryshire, WI 30436",40.762374,-73.991742,04/09/2023 17:51,Pending,12,15,3,5.635331264,0.187844375,,
937,162,"788 Williams Station
New Shawnstad, NY 94720",40.727349,-73.994609,16/08/2023 15:30,Pending,27,9,84,1.880577965,0.062685932,,
938,412,"96756 Camacho Station Apt. 911
South Maria, AL 25344",40.759647,-73.988035,01/09/2023 22:07,Delivered,25,13,85,5.419111078,0.180637036,18:03.3,01/09/2023 22:18
939,421,"PSC 5719, Box 3483
APO AP 62062",40.706747,-73.994109,14/09/2023 04:03,Pending,43,20,69,1.208923918,0.040297464,,
940,450,"4797 Victor Circles Suite 103
Aaronside, MA 67546",40.769595,-73.992947,30/08/2023 14:33,Delivered,25,9,31,6.402659167,0.213421972,46:16.3,30/08/2023 14:46
941,289,"9267 Michelle Shore Suite 061
Lake April, MH 42364",40.755058,-73.991968,09/09/2023 14:33,Delivered,21,18,18,4.840083173,0.161336106,42:40.8,09/09/2023 14:42
942,332,"573 Bailey Groves
Henryshire, PW 53433",40.791132,-73.988741,03/09/2023 00:19,Delivered,22,14,44,8.819962131,0.293998738,36:43.4,03/09/2023 00:36
943,448,"9751 Carlos Estates Apt. 270
Tonyamouth, NV 90458",40.729553,-73.995585,22/08/2023 15:11,Pending,28,10,52,2.058005157,0.068600172,,
944,60,"23512 Devon Courts
Teresaside, UT 39689",40.748848,-74.001287,16/08/2023 18:07,Pending,46,9,94,4.022834085,0.134094469,,
945,418,"9221 Dillon Crest
West James, PR 43795",40.738004,-73.999321,24/08/2023 06:54,Pending,32,12,22,2.855181652,0.095172722,,
946,387,"Unit 1282 Box 5089
DPO AP 59878",40.758105,-74.000221,12/09/2023 03:44,Pending,2,4,82,5.0546928,0.16848976,,
947,258,"32084 Mark Rue
Patriciabury, ME 04214",40.730683,-73.980271,23/08/2023 08:48,Pending,48,17,11,2.944332871,0.098144429,,
948,250,"3520 Brown Neck Suite 417
South Annaburgh, CA 87554",40.708626,-73.983328,04/09/2023 06:37,Pending,42,7,6,1.971102719,0.065703424,,
949,317,"88717 Hinton Garden
Frankbury, VA 63271",40.706926,-73.983095,18/08/2023 11:59,Pending,18,4,16,2.042502321,0.068083411,,
950,103,"85751 Lawrence Causeway
Warebury, AS 81580",40.74675,-73.999886,22/08/2023 13:33,Pending,30,11,29,3.805318148,0.126843938,,
951,392,"3646 Mcclain Underpass Apt. 514
Courtneyfort, MP 69317",40.783676,-73.984468,30/08/2023 04:36,Pending,8,13,52,8.078054043,0.269268468,,
952,276,"373 Amy Wells Apt. 878
Higginsstad, IN 40062",40.771131,-73.984591,07/09/2023 23:43,Pending,28,16,48,6.725252755,0.224175092,,
953,24,"PSC 3231, Box 2849
APO AE 79951",40.726134,-73.985674,22/08/2023 07:24,Pending,14,7,39,2.267568214,0.075585607,,
954,259,"43402 Allison Shores Suite 531
North Jasonfurt, ME 47502",40.741774,-73.986042,19/08/2023 16:02,Pending,6,15,34,3.632532842,0.121084428,,
955,89,"91033 Matthew View Apt. 849
West Stephen, VI 33207",40.762736,-74.001041,07/09/2023 06:48,Pending,45,15,69,5.561132713,0.18537109,,
956,362,"865 Justin Vista
Barrettside, OK 86422",40.72655,-73.98395,16/08/2023 13:23,Delivered,37,13,39,2.408799042,0.080293301,28:14.1,16/08/2023 13:28
957,188,"07682 Davis Isle Suite 542
Richardton, WI 39037",40.782636,-73.991727,07/09/2023 19:53,Pending,43,10,76,7.848343828,0.261611461,,
958,8,"0383 Green Route
Priceborough, TN 60193",40.744068,-74.00077,24/08/2023 19:15,Pending,47,1,33,3.500266857,0.116675562,,
959,29,"66659 Hannah Oval Suite 081
South Taraton, AR 03896",40.779587,-73.981783,20/08/2023 04:06,Delivered,43,10,50,7.693480339,0.256449345,21:46.2,20/08/2023 04:21
960,20,"91824 Linda Burg
Brandyville, KY 23383",40.720187,-73.992032,01/09/2023 11:43,Delivered,14,20,32,1.437302627,0.047910088,45:52.5,01/09/2023 11:45
961,187,"792 Taylor Vista
Sullivanstad, TX 07325",40.712524,-73.999435,07/09/2023 14:13,Pending,16,1,79,0.555585277,0.018519509,,
962,330,"1973 Monica Run
Lake Michaeltown, NH 56395",40.758478,-73.989682,13/09/2023 13:07,Pending,7,16,94,5.256432367,0.175214412,,
963,342,"992 Andrew Plain Suite 408
Rossburgh, ID 34454",40.778175,-73.981102,11/09/2023 10:16,Pending,28,10,69,7.558241447,0.251941382,,
964,316,"1929 Tran Views
Peggymouth, CT 97027",40.790608,-73.997688,24/08/2023 18:09,Pending,16,15,92,8.668975336,0.288965845,,
965,425,"3583 Adams Cove Suite 182
Maryshire, WY 51326",40.739214,-73.98889,17/08/2023 05:17,Pending,5,1,13,3.270068758,0.109002292,,
966,173,"Unit 5779 Box 0960
DPO AP 22331",40.725415,-73.998005,17/08/2023 06:04,Delivered,14,20,51,1.555238509,0.051841284,07:28.6,17/08/2023 06:07
967,370,"793 Jonathan Circle
South Shannonport, WI 07182",40.717189,-73.999139,17/08/2023 15:03,Pending,31,16,88,0.757389121,0.025246304,,
968,430,"748 Kathleen River
North Teresafort, MN 25761",40.713798,-73.999284,22/08/2023 12:43,Pending,22,9,55,0.578213674,0.019273789,,
969,351,"01776 Roberts Junctions Suite 976
Brianberg, OK 10028",40.762255,-74.000174,07/09/2023 18:08,Pending,32,16,28,5.513924327,0.183797478,,
970,346,"223 Ross Landing Suite 222
New Patricia, PW 44204",40.779799,-73.98553,06/09/2023 19:57,Pending,16,3,60,7.638391976,0.254613066,,
971,70,"252 Donald Shoal Suite 563
Lake Johnathanstad, IL 39477",40.73339,-73.984317,03/09/2023 21:29,Pending,40,6,1,2.929838637,0.097661288,,
972,212,"USNV Carson
FPO AP 67080",40.730003,-73.98332,19/08/2023 16:51,Pending,47,7,41,2.705793833,0.090193128,,
973,227,"USS Lindsey
FPO AA 57187",40.766684,-73.988855,25/08/2023 17:20,Delivered,19,9,28,6.15650195,0.205216732,33:11.8,25/08/2023 17:33
974,308,"4751 Amanda Turnpike Suite 503
South Amberton, MS 30971",40.697621,-74.001417,22/08/2023 21:47,Pending,48,18,42,1.72952447,0.057650816,,
975,237,"98786 Megan Course
Andrewmouth, KY 04249",40.740155,-73.992103,01/09/2023 07:08,Pending,25,13,96,3.256719299,0.10855731,,
976,216,"8539 Patrick Forge
South Kristafort, MN 03032",40.770331,-73.98615,08/09/2023 06:47,Pending,30,4,10,6.60508476,0.220169492,,
977,39,"966 Patel Cliff
Clarkstad, RI 50951",40.791621,-73.991113,24/08/2023 20:52,Delivered,15,6,82,8.84282804,0.294760935,10:17.1,24/08/2023 21:10
978,187,"350 Kirk Plain Suite 464
East Melissaton, GA 97489",40.740018,-73.988673,10/09/2023 02:41,Pending,19,12,50,3.35833436,0.111944479,,
979,114,"19088 Burton Canyon
Cortezstad, AR 39093",40.777791,-73.984443,24/08/2023 05:01,Delivered,15,15,21,7.443290946,0.248109698,16:10.2,24/08/2023 05:16
980,147,"819 Perkins Mountain
South Michelle, KS 65710",40.756842,-74.001662,06/09/2023 19:50,Pending,40,2,91,4.904518814,0.16348396,,
981,250,"PSC 9118, Box 5739
APO AE 98624",40.719662,-74.001357,26/08/2023 14:59,Pending,12,17,60,0.857072416,0.028569081,,
982,292,"74616 Meadows Stravenue Apt. 455
Vasquezton, WI 44490",40.740527,-74.000911,26/08/2023 07:11,Pending,48,20,30,3.108915892,0.10363053,,
983,485,"867 Craig Vista Suite 016
South Jerrychester, LA 50493",40.725514,-73.994492,22/08/2023 09:46,Delivered,27,12,58,1.714291539,0.057143051,49:50.7,22/08/2023 09:49
984,106,"81697 Michael Crossing
North Hannahtown, AK 99859",40.775356,-74.000296,01/09/2023 15:32,Pending,28,8,56,6.963463934,0.232115464,,
985,213,"833 Wolfe Brook Suite 689
East Sarahshire, KY 39600",40.736015,-74.000974,30/08/2023 01:25,Pending,29,17,62,2.612728341,0.087090945,,
986,325,"4080 Christina Mission Apt. 748
Brandonmouth, PR 80562",40.697686,-73.987306,09/09/2023 15:46,Pending,49,1,77,2.304943608,0.076831454,,
987,440,"PSC 9780, Box 8498
APO AA 43515",40.708299,-73.993093,16/08/2023 17:37,Delivered,1,6,77,1.199745208,0.039991507,39:29.0,16/08/2023 17:39
988,415,"PSC 3576, Box 2487
APO AP 72836",40.769373,-73.980544,30/08/2023 00:17,Delivered,29,12,94,6.640114281,0.221337143,30:43.8,30/08/2023 00:30
989,66,"17451 Kenneth Inlet
Laurenfort, OK 56782",40.711513,-73.991128,24/08/2023 10:35,Pending,28,16,53,1.264786887,0.042159563,,
990,273,"004 Joseph Forest Apt. 927
Myersmouth, WV 73647",40.705377,-73.982289,09/09/2023 01:15,Pending,24,8,20,2.166610741,0.072220358,,
991,487,"9822 Lisa Forge
Lake Haleystad, ID 71204",40.786208,-74.000322,28/08/2023 23:02,Pending,5,16,22,8.16598154,0.272199385,,
992,276,"947 Flores Terrace Apt. 851
New Williamhaven, WA 07792",40.722167,-73.999574,14/09/2023 01:57,Delivered,26,8,21,1.173369813,0.039112327,59:33.8,14/09/2023 01:59
993,356,"130 Valerie Gateway
East Meghanmouth, FM 99865",40.793266,-73.98243,20/08/2023 15:48,Pending,16,5,95,9.154685324,0.305156177,,
994,97,"959 Chang Rapids Apt. 926
Port Cheryl, CO 40014",40.69887,-73.994343,12/09/2023 10:02,Pending,2,20,24,1.833943678,0.061131456,,
995,65,"PSC 3967, Box 8388
APO AP 81277",40.741277,-73.997116,12/09/2023 13:08,Delivered,38,3,77,3.250175691,0.10833919,15:13.0,12/09/2023 13:15
996,387,"559 Collins Station Apt. 763
Gomezburgh, AL 26096",40.794918,-73.990992,27/08/2023 00:09,Pending,18,10,45,9.206784423,0.306892814,,
997,200,"627 Micheal Rue
Donnamouth, ND 84141",40.749332,-73.982863,17/08/2023 21:11,Pending,2,8,58,4.503116285,0.150103876,,
998,332,"40892 Kathleen Square Apt. 325
East Eric, MO 42462",40.719041,-73.980979,02/09/2023 12:16,Delivered,15,10,81,2.224857496,0.074161917,20:44.0,02/09/2023 12:20
999,42,"077 Becky Views Apt. 760
Port Courtney, MT 57229",40.795723,-73.991074,25/08/2023 10:09,Delivered,27,6,70,9.294394069,0.309813136,27:53.3,25/08/2023 10:27
1000,78,"323 Kathryn Grove Suite 138
North Donald, WY 99175",40.749165,-73.981769,20/08/2023 02:14,Delivered,33,5,41,4.527443543,0.150914785,23:49.3,20/08/2023 02:23
